transaction_id,customer_id,product_id,qty,unit_price,amount,order_date,status
2376,129,13,3,4219.31,12657.93,2024-02-03 03:52,pending
2377,192,4,5,4174.31,20871.55,2023-12-11 09:07,completed
2378,118,3,2,3069.48,6138.96,2024-02-11 07:57,completed
2379,127,23,9,3749.23,33743.07,2024-04-27 17:20,cancelled
2380,129,38,9,3961.37,35652.33,2024-03-01 14:08,completed
2381,11,7,8,952.07,7616.56,2024-06-21 01:45,completed
2382,133,19,3,2873.7,8621.1,2023-10-06 13:48,completed
2383,161,42,3,4579.05,13737.15,2024-03-28 18:41,completed
2384,57,48,1,3346.32,3346.32,2023-12-24 08:04,completed
2385,106,34,5,1502.77,7513.85,2023-04-07 09:28,completed
2386,182,9,3,2154.52,6463.56,2024-05-30 12:37,completed
2387,23,37,8,3571.14,28569.12,2024-05-19 04:55,completed
2388,33,7,6,952.07,5712.42,2023-05-13 13:14,completed
2389,89,17,8,3650.0,29200.0,2024-01-13 17:18,completed
2390,168,45,2,522.28,1044.56,2023-12-27 22:00,completed
2391,168,44,2,2274.78,4549.56,2023-05-29 17:16,completed
2392,137,35,4,119.7,478.8,2023-07-30 17:19,completed
2393,65,24,8,2721.48,21771.84,2023-08-10 09:43,completed
2394,157,13,4,4219.31,16877.24,2024-02-05 00:04,cancelled
2395,88,17,2,3650.0,7300.0,2023-04-13 15:39,completed
2396,179,11,8,2860.12,22880.96,2024-03-24 08:27,completed
2397,141,48,2,3346.32,6692.64,2024-01-25 22:04,completed
2398,138,43,3,4257.69,12773.07,2023-09-27 20:42,completed
2399,164,24,6,2721.48,16328.88,2023-06-15 16:21,completed
2400,74,11,6,2860.12,17160.72,2023-02-02 10:30,completed
2401,37,47,4,3360.76,13443.04,2023-01-23 03:39,completed
2402,89,17,5,3650.0,18250.0,2024-02-10 16:21,completed
2403,78,17,8,3650.0,29200.0,2023-12-02 15:37,completed
2404,134,4,2,4174.31,8348.62,2024-01-25 04:26,completed
2405,38,16,3,4636.96,13910.88,2024-03-02 20:14,completed
2406,105,31,3,127.4,382.2,2023-06-28 08:22,completed
2407,191,9,3,2154.52,6463.56,2023-09-28 18:33,pending
2408,19,49,4,2976.92,11907.68,2023-07-03 20:33,completed
2409,146,17,2,3650.0,7300.0,2024-03-10 00:42,completed
2410,37,48,8,3346.32,26770.56,2023-03-10 22:11,completed
2411,55,38,3,3961.37,11884.11,2023-07-20 11:25,pending
2412,77,25,5,2954.42,14772.1,2024-03-15 06:56,refunded
2413,4,43,8,4257.69,34061.52,2023-08-18 09:29,completed
2414,164,35,8,119.7,957.6,2024-02-24 12:19,completed
2415,59,39,1,3049.5,3049.5,2023-03-31 03:42,completed
2416,43,35,1,119.7,119.7,2024-04-06 00:45,completed
2417,88,15,1,2005.99,2005.99,2023-05-20 21:22,completed
2418,78,12,2,205.0,410.0,2024-05-21 13:50,pending
2419,57,18,6,1666.38,9998.28,2023-04-21 10:37,completed
2420,148,25,8,2954.42,23635.36,2024-04-09 16:54,completed
2421,187,39,9,3049.5,27445.5,2023-03-24 02:33,completed
2422,169,22,6,4230.44,25382.64,2023-10-10 20:40,completed
2423,165,2,6,3432.15,20592.9,2023-08-27 08:18,completed
2424,164,10,8,1079.31,8634.48,2024-05-07 06:06,completed
2425,176,6,9,1985.75,17871.75,2023-07-19 06:03,completed
2426,19,7,9,952.07,8568.63,2023-08-15 11:50,completed
2427,76,6,2,1985.75,3971.5,2024-01-11 12:24,completed
2428,87,48,4,3346.32,13385.28,2023-10-31 18:22,completed
2429,7,27,3,3054.82,9164.46,2023-05-25 21:12,completed
2430,71,1,1,1243.08,1243.08,2023-09-01 22:13,completed
2431,64,43,8,4257.69,34061.52,2023-10-24 16:03,cancelled
2432,39,1,9,1243.08,11187.72,2024-04-26 01:23,completed
2433,79,17,7,3650.0,25550.0,2023-05-17 11:34,completed
2434,175,39,7,3049.5,21346.5,2024-02-14 00:13,completed
2435,112,10,1,1079.31,1079.31,2023-03-08 16:49,completed
2436,91,22,2,4230.44,8460.88,2024-05-09 12:44,pending
2437,43,8,6,3789.04,22734.24,2023-07-21 22:32,completed
2438,137,37,9,3571.14,32140.26,2023-01-18 07:22,completed
2439,84,19,4,2873.7,11494.8,2023-04-26 09:23,completed
2440,116,46,5,1885.55,9427.75,2023-06-13 06:50,pending
2441,145,48,8,3346.32,26770.56,2024-01-10 17:20,completed
2442,127,1,3,1243.08,3729.24,2024-06-01 13:54,completed
2443,116,38,8,3961.37,31690.96,2023-08-06 14:13,completed
2444,55,48,3,3346.32,10038.96,2023-03-29 09:51,completed
2445,164,47,4,3360.76,13443.04,2023-12-01 17:06,completed
2446,32,43,3,4257.69,12773.07,2023-09-05 00:34,refunded
2447,12,12,5,205.0,1025.0,2023-05-03 18:08,completed
2448,112,36,6,1034.27,6205.62,2023-02-16 18:31,completed
2449,124,32,5,2145.84,10729.2,2023-04-06 10:55,completed
2450,166,30,2,868.07,1736.14,2023-06-28 10:58,completed
2451,102,49,3,2976.92,8930.76,2023-09-20 04:46,completed
2452,176,41,7,3272.83,22909.81,2023-01-11 08:48,completed
2453,3,22,8,4230.44,33843.52,2023-11-03 19:31,completed
2454,199,20,9,2628.13,23653.17,2023-04-19 02:43,pending
2455,52,48,7,3346.32,23424.24,2023-07-08 11:16,completed
2456,2,6,5,1985.75,9928.75,2023-07-29 07:24,completed
2457,80,12,9,205.0,1845.0,2024-05-14 22:20,completed
2458,51,48,9,3346.32,30116.88,2023-10-28 04:21,completed
2459,135,9,9,2154.52,19390.68,2024-05-08 14:12,completed
2460,90,21,7,4807.8,33654.6,2023-03-02 11:27,completed
2461,166,12,8,205.0,1640.0,2024-02-27 11:38,pending
2462,30,41,2,3272.83,6545.66,2024-06-26 10:49,completed
2463,196,50,3,1409.87,4229.61,2024-04-28 09:53,completed
2464,80,26,8,4828.01,38624.08,2023-12-25 18:45,completed
2465,177,21,1,4807.8,4807.8,2023-01-27 22:46,completed
2466,85,2,5,3432.15,17160.75,2024-01-01 17:21,completed
2467,73,7,2,952.07,1904.14,2023-05-13 22:28,pending
2468,107,22,9,4230.44,38073.96,2024-02-23 09:05,completed
2469,3,34,2,1502.77,3005.54,2023-01-02 14:36,completed
2470,96,21,1,4807.8,4807.8,2024-06-18 02:36,completed
2471,57,33,9,2004.66,18041.94,2023-04-20 04:39,completed
2472,188,48,6,3346.32,20077.92,2024-05-02 01:18,completed
2473,69,5,9,908.16,8173.44,2024-02-14 18:29,completed
2474,112,16,7,4636.96,32458.72,2023-01-18 20:30,completed
2475,25,8,1,3789.04,3789.04,2023-11-14 06:06,completed
2476,145,11,9,2860.12,25741.08,2023-01-11 05:40,completed
2477,180,2,4,3432.15,13728.6,2023-11-19 07:04,cancelled
2478,150,37,6,3571.14,21426.84,2024-05-03 20:12,completed
2479,189,3,6,3069.48,18416.88,2023-09-01 20:06,completed
2480,142,33,1,2004.66,2004.66,2024-02-22 08:12,completed
2481,30,41,5,3272.83,16364.15,2023-05-15 13:47,completed
2482,34,16,3,4636.96,13910.88,2024-04-28 13:58,completed
2483,24,3,4,3069.48,12277.92,2023-01-01 01:44,completed
2484,10,10,2,1079.31,2158.62,2023-02-13 21:47,completed
2485,121,24,5,2721.48,13607.4,2023-08-22 14:57,completed
2486,184,34,2,1502.77,3005.54,2024-01-31 02:06,completed
2487,89,6,1,1985.75,1985.75,2024-04-08 15:03,completed
2488,150,8,1,3789.04,3789.04,2024-02-01 17:17,completed
2489,190,14,7,2276.28,15933.96,2023-08-30 20:21,pending
2490,179,32,9,2145.84,19312.56,2023-05-14 17:56,completed
2491,109,40,7,4635.19,32446.33,2023-07-26 07:19,cancelled
2492,149,1,8,1243.08,9944.64,2023-06-07 07:34,completed
2493,185,16,9,4636.96,41732.64,2024-02-05 15:22,completed
2494,55,7,8,952.07,7616.56,2024-01-03 07:41,completed
2495,98,12,4,205.0,820.0,2023-11-04 12:46,completed
2496,140,13,8,4219.31,33754.48,2024-04-08 02:28,completed
2497,76,2,1,3432.15,3432.15,2023-07-09 08:56,completed
2498,177,41,6,3272.83,19636.98,2023-08-03 12:20,completed
2499,128,13,7,4219.31,29535.17,2024-06-18 17:45,completed
2500,142,17,8,3650.0,29200.0,2023-09-02 01:50,completed
2501,138,8,5,3789.04,18945.2,2024-02-25 06:25,completed
2502,30,31,5,127.4,637.0,2024-02-20 15:46,completed
2503,192,44,8,2274.78,18198.24,2023-10-20 13:15,completed
2504,63,44,8,2274.78,18198.24,2023-06-21 08:00,refunded
2505,20,45,7,522.28,3655.96,2024-03-29 09:09,completed
2506,161,16,4,4636.96,18547.84,2023-03-24 01:17,pending
2507,68,1,2,1243.08,2486.16,2024-04-08 12:57,completed
2508,180,36,1,1034.27,1034.27,2023-10-22 22:25,completed
2509,106,1,8,1243.08,9944.64,2023-05-22 13:06,completed
2510,150,36,8,1034.27,8274.16,2023-03-03 06:11,completed
2511,111,5,8,908.16,7265.28,2023-07-08 03:06,completed
2512,46,32,8,2145.84,17166.72,2023-03-15 13:08,completed
2513,69,1,1,1243.08,1243.08,2023-03-03 19:48,completed
2514,44,3,6,3069.48,18416.88,2023-10-28 10:07,completed
2515,162,24,1,2721.48,2721.48,2023-02-01 10:33,completed
2516,5,29,2,1516.55,3033.1,2023-09-29 04:07,pending
2517,46,25,7,2954.42,20680.94,2024-01-05 20:33,completed
2518,29,9,2,2154.52,4309.04,2023-05-16 22:53,pending
2519,110,18,1,1666.38,1666.38,2023-10-04 09:41,completed
2520,123,8,5,3789.04,18945.2,2023-05-06 22:18,completed
2521,40,40,3,4635.19,13905.57,2023-05-17 16:39,completed
2522,143,4,6,4174.31,25045.86,2023-03-21 04:22,completed
2523,145,27,4,3054.82,12219.28,2023-10-05 04:18,completed
2524,141,14,2,2276.28,4552.56,2023-04-20 19:38,completed
2525,63,7,9,952.07,8568.63,2023-02-15 01:16,completed
2526,132,13,2,4219.31,8438.62,2024-01-06 04:32,completed
2527,200,35,2,119.7,239.4,2024-04-05 09:16,completed
2528,197,9,4,2154.52,8618.08,2023-10-06 10:54,completed
2529,43,9,7,2154.52,15081.64,2023-09-29 22:57,completed
2530,121,5,6,908.16,5448.96,2024-05-10 17:23,completed
2531,138,7,5,952.07,4760.35,2024-03-04 21:15,completed
2532,118,14,3,2276.28,6828.84,2023-06-11 07:12,completed
2533,28,40,2,4635.19,9270.38,2023-06-05 03:27,completed
2534,140,16,5,4636.96,23184.8,2023-06-13 19:25,completed
2535,90,22,8,4230.44,33843.52,2023-06-26 01:01,completed
2536,7,36,4,1034.27,4137.08,2024-04-22 10:30,completed
2537,187,2,3,3432.15,10296.45,2023-09-30 15:51,completed
2538,133,34,1,1502.77,1502.77,2023-11-06 12:15,refunded
2539,187,47,9,3360.76,30246.84,2024-05-13 17:20,completed
2540,22,5,1,908.16,908.16,2023-08-19 08:27,completed
2541,163,40,6,4635.19,27811.14,2023-02-22 09:17,completed
2542,49,7,3,952.07,2856.21,2023-02-24 22:07,completed
2543,26,28,7,1416.2,9913.4,2024-02-21 07:18,completed
2544,20,10,8,1079.31,8634.48,2023-04-07 20:03,completed
2545,143,26,7,4828.01,33796.07,2023-06-09 11:34,completed
2546,32,9,8,2154.52,17236.16,2023-12-18 18:29,completed
2547,194,18,8,1666.38,13331.04,2023-12-24 11:28,completed
2548,1,43,7,4257.69,29803.83,2023-06-17 01:33,completed
2549,196,38,5,3961.37,19806.85,2024-05-14 13:19,cancelled
2550,71,7,2,952.07,1904.14,2024-02-22 19:14,completed
2551,145,20,9,2628.13,23653.17,2023-07-24 11:23,completed
2552,37,7,8,952.07,7616.56,2023-10-04 13:09,completed
2553,75,22,9,4230.44,38073.96,2023-05-22 13:01,pending
2554,195,30,2,868.07,1736.14,2023-02-23 03:20,completed
2555,144,28,4,1416.2,5664.8,2024-05-13 22:14,cancelled
2556,112,47,6,3360.76,20164.56,2023-01-20 00:16,completed
2557,69,39,4,3049.5,12198.0,2023-09-06 03:22,completed
2558,85,6,8,1985.75,15886.0,2023-04-21 20:30,completed
2559,78,50,8,1409.87,11278.96,2023-12-05 07:40,completed
2560,6,23,3,3749.23,11247.69,2023-08-17 00:42,completed
2561,84,1,7,1243.08,8701.56,2023-04-21 16:28,completed
2562,126,26,2,4828.01,9656.02,2024-04-18 12:43,completed
2563,166,25,7,2954.42,20680.94,2023-03-27 20:53,refunded
2564,196,33,9,2004.66,18041.94,2024-02-20 10:36,pending
2565,72,33,9,2004.66,18041.94,2023-12-26 10:32,completed
2566,166,27,6,3054.82,18328.92,2023-10-18 09:11,completed
2567,24,28,6,1416.2,8497.2,2023-01-16 12:35,completed
2568,171,23,3,3749.23,11247.69,2023-08-02 00:04,completed
2569,115,19,4,2873.7,11494.8,2024-05-13 05:14,pending
2570,97,24,1,2721.48,2721.48,2023-03-16 16:22,pending
2571,56,29,1,1516.55,1516.55,2024-03-11 07:00,completed
2572,196,32,5,2145.84,10729.2,2023-09-22 04:10,completed
2573,196,10,7,1079.31,7555.17,2023-08-13 05:07,completed
2574,161,41,3,3272.83,9818.49,2023-11-07 10:34,completed
2575,61,3,6,3069.48,18416.88,2023-10-18 20:24,completed
2576,1,7,4,952.07,3808.28,2024-03-02 22:05,pending
2577,21,46,3,1885.55,5656.65,2023-09-21 17:03,completed
2578,67,7,2,952.07,1904.14,2024-03-17 00:37,completed
2579,88,5,5,908.16,4540.8,2023-10-01 12:32,completed
2580,177,33,1,2004.66,2004.66,2024-03-30 03:27,completed
2581,44,16,7,4636.96,32458.72,2023-12-25 03:33,completed
2582,16,41,5,3272.83,16364.15,2023-05-06 07:23,completed
2583,94,20,2,2628.13,5256.26,2023-06-25 03:05,completed
2584,111,40,2,4635.19,9270.38,2023-02-25 22:34,completed
2585,26,21,8,4807.8,38462.4,2023-12-13 11:04,completed
2586,86,27,7,3054.82,21383.74,2023-10-28 02:25,completed
2587,131,29,2,1516.55,3033.1,2023-11-16 22:35,completed
2588,139,38,6,3961.37,23768.22,2023-10-12 21:28,pending
2589,117,9,5,2154.52,10772.6,2023-11-29 09:37,completed
2590,58,46,1,1885.55,1885.55,2024-02-22 09:34,completed
2591,161,8,7,3789.04,26523.28,2023-05-16 13:13,cancelled
2592,106,7,6,952.07,5712.42,2023-10-04 14:31,completed
2593,14,11,2,2860.12,5720.24,2024-04-26 11:46,completed
2594,48,27,8,3054.82,24438.56,2023-07-03 16:04,completed
2595,146,26,5,4828.01,24140.05,2023-06-18 14:41,cancelled
2596,90,12,9,205.0,1845.0,2023-05-22 00:16,completed
2597,53,45,8,522.28,4178.24,2024-02-18 12:15,completed
2598,18,35,3,119.7,359.1,2023-07-24 18:03,pending
2599,25,38,3,3961.37,11884.11,2024-04-23 03:03,completed
2600,63,7,7,952.07,6664.49,2023-07-27 15:04,completed
2601,36,32,8,2145.84,17166.72,2024-06-20 12:27,completed
2602,186,41,1,3272.83,3272.83,2023-03-07 15:38,completed
2603,146,39,1,3049.5,3049.5,2024-03-22 02:20,completed
2604,158,11,6,2860.12,17160.72,2023-04-21 02:29,completed
2605,45,36,7,1034.27,7239.89,2023-04-28 07:53,completed
2606,103,43,4,4257.69,17030.76,2023-12-27 08:54,completed
2607,195,25,9,2954.42,26589.78,2023-08-29 20:13,completed
2608,138,31,4,127.4,509.6,2023-09-23 19:43,cancelled
2609,79,9,7,2154.52,15081.64,2024-06-19 11:19,completed
2610,16,29,3,1516.55,4549.65,2024-01-10 02:42,completed
2611,53,20,3,2628.13,7884.39,2023-08-20 19:07,completed
2612,42,13,9,4219.31,37973.79,2023-03-11 14:15,completed
2613,173,34,6,1502.77,9016.62,2024-01-14 00:14,completed
2614,167,5,4,908.16,3632.64,2023-05-01 15:16,completed
2615,180,16,3,4636.96,13910.88,2023-11-05 22:12,completed
2616,181,46,2,1885.55,3771.1,2023-12-20 14:58,cancelled
2617,26,3,4,3069.48,12277.92,2023-01-05 19:19,completed
2618,80,25,9,2954.42,26589.78,2023-06-05 18:37,completed
2619,79,11,6,2860.12,17160.72,2023-04-08 05:16,completed
2620,183,9,5,2154.52,10772.6,2023-02-27 01:30,completed
2621,171,11,1,2860.12,2860.12,2023-07-05 13:00,completed
2622,192,23,9,3749.23,33743.07,2024-03-15 00:20,completed
2623,4,1,3,1243.08,3729.24,2023-07-21 14:51,completed
2624,180,46,5,1885.55,9427.75,2024-04-19 15:15,completed
2625,41,1,5,1243.08,6215.4,2024-02-08 04:35,completed
2626,186,48,2,3346.32,6692.64,2024-01-21 15:28,completed
2627,163,47,1,3360.76,3360.76,2023-05-12 16:03,completed
2628,161,14,8,2276.28,18210.24,2023-03-16 06:48,completed
2629,113,36,3,1034.27,3102.81,2024-06-13 16:05,completed
2630,102,12,9,205.0,1845.0,2024-05-12 01:24,cancelled
2631,33,23,9,3749.23,33743.07,2023-01-06 01:37,completed
2632,144,25,8,2954.42,23635.36,2023-12-15 11:54,completed
2633,38,35,7,119.7,837.9,2024-03-27 09:13,refunded
2634,175,39,7,3049.5,21346.5,2023-02-11 18:18,completed
2635,193,42,6,4579.05,27474.3,2024-05-16 12:41,pending
2636,96,30,6,868.07,5208.42,2023-02-07 00:43,pending
2637,74,46,7,1885.55,13198.85,2023-09-11 00:07,completed
2638,34,47,6,3360.76,20164.56,2023-08-26 18:40,completed
2639,48,30,5,868.07,4340.35,2023-07-26 15:56,completed
2640,147,37,2,3571.14,7142.28,2023-08-21 00:27,pending
2641,9,11,6,2860.12,17160.72,2024-01-14 16:26,completed
2642,150,40,5,4635.19,23175.95,2024-02-09 00:16,completed
2643,53,40,2,4635.19,9270.38,2023-06-24 19:12,completed
2644,74,32,9,2145.84,19312.56,2023-06-22 02:21,completed
2645,67,33,2,2004.66,4009.32,2023-06-23 09:38,cancelled
2646,161,7,6,952.07,5712.42,2023-01-27 21:38,completed
2647,21,15,8,2005.99,16047.92,2024-04-16 18:02,completed
2648,36,6,9,1985.75,17871.75,2023-02-19 15:17,completed
2649,50,30,7,868.07,6076.49,2023-08-14 11:43,completed
2650,164,50,1,1409.87,1409.87,2023-11-01 02:37,completed
2651,137,21,9,4807.8,43270.2,2023-05-24 18:55,pending
2652,110,46,6,1885.55,11313.3,2024-05-07 15:40,completed
2653,187,29,3,1516.55,4549.65,2023-11-26 19:01,completed
2654,184,10,8,1079.31,8634.48,2023-05-25 21:32,completed
2655,18,9,8,2154.52,17236.16,2023-12-11 09:03,completed
2656,168,1,8,1243.08,9944.64,2023-09-04 11:22,completed
2657,13,16,7,4636.96,32458.72,2023-07-12 16:15,completed
2658,180,10,6,1079.31,6475.86,2023-03-15 21:48,completed
2659,52,6,9,1985.75,17871.75,2024-06-07 17:39,completed
2660,119,2,8,3432.15,27457.2,2023-04-16 08:55,completed
2661,72,3,9,3069.48,27625.32,2024-04-23 19:43,completed
2662,109,8,5,3789.04,18945.2,2024-05-09 21:18,completed
2663,94,10,1,1079.31,1079.31,2023-08-20 17:11,completed
2664,62,11,9,2860.12,25741.08,2023-04-28 22:24,completed
2665,12,11,1,2860.12,2860.12,2023-06-15 07:09,completed
2666,36,50,9,1409.87,12688.83,2024-03-31 02:52,completed
2667,145,36,5,1034.27,5171.35,2024-02-16 17:14,completed
2668,86,6,7,1985.75,13900.25,2023-07-20 19:36,completed
2669,192,22,4,4230.44,16921.76,2024-01-24 06:05,refunded
2670,46,40,4,4635.19,18540.76,2024-06-23 22:34,completed
2671,9,9,6,2154.52,12927.12,2024-03-25 15:39,completed
2672,183,13,1,4219.31,4219.31,2024-02-07 14:32,completed
2673,188,12,1,205.0,205.0,2023-07-02 06:43,completed
2674,188,6,2,1985.75,3971.5,2023-09-20 13:56,completed
2675,46,10,4,1079.31,4317.24,2023-07-14 22:26,completed
2676,166,32,7,2145.84,15020.88,2023-04-21 07:36,completed
2677,13,34,8,1502.77,12022.16,2024-03-24 11:07,completed
2678,156,14,2,2276.28,4552.56,2024-03-29 00:36,completed
2679,77,23,4,3749.23,14996.92,2023-12-20 03:16,completed
2680,44,2,3,3432.15,10296.45,2024-05-09 12:40,completed
2681,80,43,9,4257.69,38319.21,2024-05-27 01:47,completed
2682,179,10,3,1079.31,3237.93,2024-04-08 12:47,completed
2683,56,8,8,3789.04,30312.32,2024-03-09 12:24,completed
2684,149,50,6,1409.87,8459.22,2023-06-18 05:17,completed
2685,163,27,5,3054.82,15274.1,2024-03-30 09:09,completed
2686,186,28,4,1416.2,5664.8,2024-05-15 02:36,completed
2687,13,11,3,2860.12,8580.36,2023-12-14 05:55,completed
2688,196,37,3,3571.14,10713.42,2023-09-27 03:43,completed
2689,42,1,7,1243.08,8701.56,2024-05-17 15:03,pending
2690,18,49,3,2976.92,8930.76,2023-02-08 17:05,completed
2691,25,35,1,119.7,119.7,2023-05-13 00:07,completed
2692,43,18,9,1666.38,14997.42,2024-05-30 11:28,completed
2693,56,45,1,522.28,522.28,2024-05-29 21:07,completed
2694,153,48,4,3346.32,13385.28,2023-03-25 15:01,completed
2695,199,42,3,4579.05,13737.15,2023-09-01 08:53,completed
2696,137,9,5,2154.52,10772.6,2023-06-02 13:01,pending
2697,152,48,3,3346.32,10038.96,2024-02-19 10:05,refunded
2698,39,48,3,3346.32,10038.96,2023-07-03 02:37,completed
2699,195,34,8,1502.77,12022.16,2024-06-06 15:26,completed
2700,18,27,6,3054.82,18328.92,2023-02-24 08:20,completed
2701,162,33,6,2004.66,12027.96,2023-05-26 02:23,completed
2702,19,22,3,4230.44,12691.32,2023-07-16 19:08,completed
2703,28,46,4,1885.55,7542.2,2023-04-30 07:51,completed
2704,34,20,2,2628.13,5256.26,2023-10-26 09:29,completed
2705,153,46,9,1885.55,16969.95,2023-03-12 14:19,completed
2706,46,40,4,4635.19,18540.76,2023-10-09 09:33,completed
2707,55,27,9,3054.82,27493.38,2023-03-20 04:21,completed
2708,64,31,2,127.4,254.8,2023-12-17 13:09,completed
2709,111,40,5,4635.19,23175.95,2023-01-09 19:34,completed
2710,177,16,4,4636.96,18547.84,2024-01-27 02:18,pending
2711,195,36,9,1034.27,9308.43,2023-06-13 10:50,pending
2712,183,17,8,3650.0,29200.0,2023-12-06 21:05,completed
2713,11,12,5,205.0,1025.0,2023-05-28 21:54,completed
2714,90,33,9,2004.66,18041.94,2024-06-25 22:08,completed
2715,100,48,7,3346.32,23424.24,2023-05-30 13:47,completed
2716,138,7,9,952.07,8568.63,2023-10-10 14:31,completed
2717,71,16,3,4636.96,13910.88,2023-03-22 22:07,completed
2718,185,32,3,2145.84,6437.52,2024-03-18 01:30,completed
2719,49,37,4,3571.14,14284.56,2023-10-12 16:09,completed
2720,6,43,2,4257.69,8515.38,2023-01-31 22:11,cancelled
2721,144,25,6,2954.42,17726.52,2023-04-01 11:52,completed
2722,111,16,4,4636.96,18547.84,2024-03-08 00:21,completed
2723,54,48,1,3346.32,3346.32,2023-08-28 13:24,pending
2724,188,23,5,3749.23,18746.15,2023-05-03 03:53,completed
2725,197,39,6,3049.5,18297.0,2023-08-16 12:03,completed
2726,65,21,8,4807.8,38462.4,2024-05-01 04:02,completed
2727,125,23,3,3749.23,11247.69,2024-06-08 11:23,completed
2728,131,43,1,4257.69,4257.69,2023-02-18 12:13,completed
2729,194,39,9,3049.5,27445.5,2024-01-11 03:33,completed
2730,37,9,8,2154.52,17236.16,2024-04-05 11:29,completed
2731,179,42,8,4579.05,36632.4,2023-12-06 03:37,cancelled
2732,114,39,5,3049.5,15247.5,2023-08-12 05:58,completed
2733,126,14,6,2276.28,13657.68,2023-12-12 11:07,completed
2734,180,26,8,4828.01,38624.08,2024-05-03 12:28,pending
2735,147,17,7,3650.0,25550.0,2024-03-24 19:28,completed
2736,13,29,2,1516.55,3033.1,2023-08-07 13:32,cancelled
2737,103,19,8,2873.7,22989.6,2023-08-27 04:04,completed
2738,88,34,2,1502.77,3005.54,2023-07-07 08:26,completed
2739,26,18,4,1666.38,6665.52,2024-01-27 17:19,completed
2740,160,29,1,1516.55,1516.55,2023-06-25 17:06,completed
2741,33,50,4,1409.87,5639.48,2024-05-14 03:56,completed
2742,156,3,6,3069.48,18416.88,2024-06-18 06:55,completed
2743,65,6,8,1985.75,15886.0,2023-10-20 12:50,completed
2744,102,45,5,522.28,2611.4,2023-12-31 09:34,completed
2745,173,32,4,2145.84,8583.36,2023-12-28 02:16,completed
2746,65,18,9,1666.38,14997.42,2023-12-06 08:33,pending
2747,16,21,3,4807.8,14423.4,2023-10-15 17:37,completed
2748,166,13,5,4219.31,21096.55,2023-11-29 14:11,completed
2749,161,28,9,1416.2,12745.8,2023-09-16 17:25,completed
2750,194,4,2,4174.31,8348.62,2023-08-08 12:46,completed
2751,162,30,5,868.07,4340.35,2024-05-06 04:43,completed
2752,124,2,6,3432.15,20592.9,2023-04-08 15:19,completed
2753,198,45,7,522.28,3655.96,2023-11-24 05:36,completed
2754,6,32,1,2145.84,2145.84,2023-10-20 22:48,cancelled
2755,61,13,6,4219.31,25315.86,2023-01-07 21:20,completed
2756,142,16,3,4636.96,13910.88,2024-01-28 14:20,cancelled
2757,170,42,7,4579.05,32053.35,2024-05-29 00:02,pending
2758,71,3,4,3069.48,12277.92,2023-11-19 22:03,completed
2759,101,31,5,127.4,637.0,2023-07-10 01:30,completed
2760,22,10,4,1079.31,4317.24,2023-02-15 22:53,completed
2761,96,25,9,2954.42,26589.78,2023-12-03 13:44,completed
2762,167,2,8,3432.15,27457.2,2023-11-08 05:24,completed
2763,178,38,3,3961.37,11884.11,2023-04-22 04:23,completed
2764,39,48,8,3346.32,26770.56,2024-04-20 15:48,completed
2765,100,7,2,952.07,1904.14,2024-01-05 06:33,completed
2766,93,4,5,4174.31,20871.55,2023-03-30 06:07,completed
2767,83,11,4,2860.12,11440.48,2024-03-17 05:24,completed
2768,1,40,1,4635.19,4635.19,2023-01-01 18:20,completed
2769,25,27,2,3054.82,6109.64,2024-01-31 16:31,completed
2770,26,42,2,4579.05,9158.1,2023-03-02 08:56,completed
2771,98,6,7,1985.75,13900.25,2024-01-06 14:18,completed
2772,48,2,5,3432.15,17160.75,2023-11-11 05:24,completed
2773,42,36,9,1034.27,9308.43,2024-01-31 09:58,completed
2774,33,5,5,908.16,4540.8,2024-04-29 17:28,completed
2775,160,42,8,4579.05,36632.4,2024-06-06 18:56,completed
2776,187,20,3,2628.13,7884.39,2023-05-24 06:43,completed
2777,30,40,7,4635.19,32446.33,2023-01-29 20:29,completed
2778,32,10,3,1079.31,3237.93,2024-01-27 18:35,completed
2779,163,36,8,1034.27,8274.16,2023-03-30 19:51,pending
2780,87,25,9,2954.42,26589.78,2023-04-23 05:34,completed
2781,184,4,8,4174.31,33394.48,2023-10-03 08:53,completed
2782,90,34,7,1502.77,10519.39,2024-03-10 16:23,cancelled
2783,186,46,7,1885.55,13198.85,2024-06-09 02:44,completed
2784,149,32,3,2145.84,6437.52,2024-01-27 05:25,completed
2785,9,32,6,2145.84,12875.04,2023-06-11 08:17,completed
2786,82,37,2,3571.14,7142.28,2024-06-07 03:46,completed
2787,51,5,6,908.16,5448.96,2023-12-28 13:03,completed
2788,96,44,9,2274.78,20473.02,2023-07-13 12:26,completed
2789,200,21,5,4807.8,24039.0,2023-03-13 00:37,cancelled
2790,73,28,6,1416.2,8497.2,2023-08-16 16:08,completed
2791,180,12,6,205.0,1230.0,2023-03-11 11:08,completed
2792,117,3,2,3069.48,6138.96,2023-09-21 09:46,completed
2793,42,43,9,4257.69,38319.21,2023-09-27 04:26,completed
2794,132,2,3,3432.15,10296.45,2024-04-25 20:00,completed
2795,65,46,7,1885.55,13198.85,2023-05-23 07:53,completed
2796,47,26,8,4828.01,38624.08,2023-02-11 18:34,completed
2797,41,21,9,4807.8,43270.2,2024-03-31 10:31,completed
2798,63,23,4,3749.23,14996.92,2023-06-25 19:37,refunded
2799,87,5,5,908.16,4540.8,2023-07-28 21:12,cancelled
